Vendor,CVE,Year,Month,Severity,CVSS_Score,CWE_ID
LG,CVE-2019-2308,2019,8,Critical,7.2,264
LG,CVE-2019-2330,2019,8,Critical,4.9,20
LG,CVE-2019-2254,2019,8,Critical,7.5,200
LG,CVE-2019-2130,2019,8,Critical,10,704
LG,CVE-2017-13177,2019,8,Critical,10,119
LG,CVE-2019-10539,2019,8,Critical,,
LG,CVE-2019-10540,2019,8,Critical,,
LG,CVE-2019-2276,2019,8,High,10,125
LG,CVE-2019-2305,2019,8,High,7.5,125
LG,CVE-2019-2278,2019,8,High,7.2,287
LG,CVE-2019-2307,2019,8,High,10,125
LG,CVE-2019-2326,2019,8,High,7.2,129
LG,CVE-2019-2328,2019,8,High,7.2,119
LG,CVE-2019-2235,2019,8,High,4.6,119
LG,CVE-2019-2236,2019,8,High,2.1,476
LG,CVE-2019-2237,2019,8,High,2.1,388
LG,CVE-2019-2238,2019,8,High,4.6,125
LG,CVE-2019-2239,2019,8,High,2.1,20
LG,CVE-2019-2240,2019,8,High,2.1,388
LG,CVE-2019-2241,2019,8,High,2.1,20
LG,CVE-2019-2346,2019,8,High,7.2,129
LG,CVE-2019-2120,2019,8,High,7.2,264
LG,CVE-2019-2121,2019,8,High,6.9,362
LG,CVE-2019-2122,2019,8,High,6.9,264
LG,CVE-2019-2126,2019,8,High,9.3,415
LG,CVE-2019-2128,2019,8,High,7.2,264
LG,CVE-2019-2129,2019,8,High,4.3,125
LG,CVE-2019-2131,2019,8,High,9.3,264
LG,CVE-2019-2132,2019,8,High,9.3,264
LG,CVE-2019-2133,2019,8,High,9.3,787
LG,CVE-2019-2134,2019,8,High,9.3,190
LG,CVE-2019-2135,2019,8,High,7.1,125
LG,CVE-2019-2136,2019,8,High,4.9,125
LG,CVE-2019-2137,2019,8,High,4.9,20
LG,CVE-2017-13279,2019,8,High,4.3,399
LG,CVE-2019-2294,2019,8,High,,
LG,CVE-2019-10538,2019,8,High,,
LG,CVE-2019-2125,2019,8,Medium,4.4,264
LG,CVE-2018-9350,2019,8,Medium,,
LG,CVE-2019-2279,2019,7,Critical,7.5,119
LG,CVE-2019-2287,2019,7,Critical,7.5,787
LG,CVE-2019-2269,2019,7,Critical,7.5,119
LG,CVE-2018-13924,2019,7,Critical,10,119
LG,CVE-2018-13927,2019,7,Critical,7.2,287
LG,CVE-2019-2252,2019,7,Critical,,
LG,CVE-2019-2106,2019,7,Critical,9.3,787
LG,CVE-2019-2107,2019,7,Critical,9.3,787
LG,CVE-2019-2109,2019,7,Critical,9.3,787
LG,CVE-2019-2111,2019,7,Critical,7.5,416
LG,CVE-2018-9526,2019,7,High,5,200
LG,CVE-2019-2101,2019,7,High,4.9,125
LG,CVE-2019-2260,2019,7,High,6.9,362
LG,CVE-2019-2292,2019,7,High,4.6,119
LG,CVE-2018-13896,2019,7,High,7.2,284
LG,CVE-2019-2261,2019,7,High,4.9,16
LG,CVE-2019-2104,2019,7,High,2.1,200
LG,CVE-2019-2105,2019,7,High,6.8,119
LG,CVE-2019-2112,2019,7,High,7.2,416
LG,CVE-2019-2113,2019,7,High,2.1,264
LG,CVE-2019-2116,2019,7,High,5,125
LG,CVE-2019-2117,2019,7,High,2.1,200
LG,CVE-2019-2118,2019,7,High,2.1,200
LG,CVE-2019-2119,2019,7,High,2.1,200
LG,CVE-2018-5912,2019,6,Critical,7.2,119
LG,CVE-2018-13898,2019,6,Critical,7.5,787
LG,CVE-2019-2255,2019,6,Critical,10,119
LG,CVE-2019-2256,2019,6,Critical,10,119
LG,CVE-2019-2093,2019,6,Critical,9.3,787
LG,CVE-2019-2094,2019,6,Critical,9.3,787
LG,CVE-2019-2095,2019,6,Critical,7.6,362
LG,CVE-2019-2097,2019,6,Critical,10,704
LG,CVE-2018-19860,2019,6,High,5.8,264
LG,CVE-2018-11955,2019,6,High,7.5,125
LG,CVE-2018-13919,2019,6,High,7.2,416
LG,CVE-2018-13902,2019,6,High,5,129
LG,CVE-2018-13906,2019,6,High,6.4,20
LG,CVE-2018-13907,2019,6,High,5,119
LG,CVE-2018-13908,2019,6,High,4.6,285
LG,CVE-2018-13909,2019,6,High,6.9,362
LG,CVE-2018-13910,2019,6,High,7.2,125
LG,CVE-2018-13911,2019,6,High,10,125
LG,CVE-2018-5913,2019,6,High,7.2,310
LG,CVE-2019-2257,2019,6,High,7.2,264
LG,CVE-2019-2259,2019,6,High,10,400
LG,CVE-2019-2090,2019,6,High,4.6,275
LG,CVE-2019-2091,2019,6,High,7.2,264
LG,CVE-2019-2092,2019,6,High,7.2,264
LG,CVE-2019-2096,2019,6,High,7.2,415
LG,CVE-2019-2102,2019,6,High,8.3,264
LG,CVE-2019-2098,2019,6,High,7.2,264
LG,CVE-2019-2099,2019,6,High,9.3,787
LG,CVE-2019-2054,2019,6,Medium,4.6,264
LG,CVE-2019-2029,2019,5,Critical,6.8,416
LG,CVE-2018-11940,2019,5,Critical,10,119
LG,CVE-2018-11976,2019,5,Critical,4.9,310
LG,CVE-2018-12004,2019,5,Critical,4.9,200
LG,CVE-2018-13886,2019,5,Critical,10,190
LG,CVE-2018-13887,2019,5,Critical,10,190
LG,CVE-2019-2250,2019,5,Critical,7.2,20
LG,CVE-2019-2044,2019,5,Critical,9.3,787
LG,CVE-2019-2045,2019,5,Critical,10,787
LG,CVE-2019-2046,2019,5,Critical,10,190
LG,CVE-2019-2047,2019,5,Critical,10,787
LG,CVE-2019-2032,2019,5,High,4.6,787
LG,CVE-2019-2037,2019,5,High,5,125
LG,CVE-2019-2041,2019,5,High,6.9,264
LG,CVE-2017-17772,2019,5,High,,
LG,CVE-2018-5855,2019,5,High,10,119
LG,CVE-2018-11299,2019,5,High,7.2,129
LG,CVE-2018-11294,2019,5,High,5.8,20
LG,CVE-2018-11826,2019,5,High,7.2,119
LG,CVE-2018-11827,2019,5,High,7.2,129
LG,CVE-2018-11840,2019,5,High,7.2,415
LG,CVE-2018-11851,2019,5,High,7.2,787
LG,CVE-2018-11860,2019,5,High,7.2,119
LG,CVE-2018-11868,2019,5,High,7.2,119
LG,CVE-2018-11869,2019,5,High,7.2,119
LG,CVE-2018-11878,2019,5,High,7.2,119
LG,CVE-2018-11889,2019,5,High,7.2,119
LG,CVE-2018-11894,2019,5,High,7.2,190
LG,CVE-2018-11895,2019,5,High,7.2,119
LG,CVE-2018-11897,2019,5,High,7.2,125
LG,CVE-2018-11902,2019,5,High,7.2,129
LG,CVE-2018-11904,2019,5,High,7.2,476
LG,CVE-2018-11891,2019,5,High,8.3,129
LG,CVE-2018-11905,2019,5,High,10,119
LG,CVE-2018-11923,2019,5,High,4.6,190
LG,CVE-2018-11924,2019,5,High,4.6,190
LG,CVE-2018-11925,2019,5,High,7.2,190
LG,CVE-2018-11927,2019,5,High,7.2,129
LG,CVE-2018-11930,2019,5,High,10,191
LG,CVE-2018-11937,2019,5,High,10,125
LG,CVE-2018-11949,2019,5,High,10,665
LG,CVE-2018-11953,2019,5,High,10,125
LG,CVE-2018-13920,2019,5,High,7.2,416
LG,CVE-2018-11291,2019,5,High,5,310
LG,CVE-2018-11821,2019,5,High,7.2,190
LG,CVE-2018-11822,2019,5,High,7.2,190
LG,CVE-2018-11828,2019,5,High,7.8,400
LG,CVE-2018-11849,2019,5,High,7.2,119
LG,CVE-2018-11850,2019,5,High,7.2,119
LG,CVE-2018-11853,2019,5,High,7.2,119
LG,CVE-2018-11854,2019,5,High,7.2,119
LG,CVE-2018-11856,2019,5,High,7.2,119
LG,CVE-2018-11859,2019,5,High,7.2,119
LG,CVE-2018-11861,2019,5,High,7.2,119
LG,CVE-2018-11862,2019,5,High,7.2,119
LG,CVE-2018-11867,2019,5,High,7.2,119
LG,CVE-2018-11870,2019,5,High,7.2,119
LG,CVE-2018-11871,2019,5,High,7.2,119
LG,CVE-2018-11872,2019,5,High,7.2,20
LG,CVE-2018-11873,2019,5,High,7.2,20
LG,CVE-2018-11874,2019,5,High,7.2,119
LG,CVE-2018-11875,2019,5,High,7.2,119
LG,CVE-2018-11876,2019,5,High,7.2,119
LG,CVE-2018-11877,2019,5,High,7.2,119
LG,CVE-2018-11879,2019,5,High,7.2,190
LG,CVE-2018-11880,2019,5,High,7.2,119
LG,CVE-2018-11882,2019,5,High,7.2,119
LG,CVE-2018-11884,2019,5,High,7.2,119
LG,CVE-2018-11928,2019,5,High,7.2,119
LG,CVE-2018-11936,2019,5,High,10,400
LG,CVE-2018-11968,2019,5,High,7.2,190
LG,CVE-2018-12012,2019,5,High,7.2,119
LG,CVE-2018-12013,2019,5,High,7.2,125
LG,CVE-2018-13885,2019,5,High,4.9,200
LG,CVE-2018-11967,2019,5,High,7.2,264
LG,CVE-2018-13895,2019,5,High,7.2,284
LG,CVE-2019-2049,2019,5,High,7.2,416
LG,CVE-2019-2050,2019,5,High,7.2,416
LG,CVE-2019-2051,2019,5,High,7.8,125
LG,CVE-2019-2052,2019,5,High,7.8,125
LG,CVE-2019-2053,2019,5,High,4.9,125
LG,CVE-2018-11819,2019,5,Medium,4.6,416
LG,CVE-2016-2428,2019,5,Medium,10,119
LG,CVE-2019-2043,2019,5,Medium,6.9,264
LG,CVE-2017-8252,2019,4,Critical,4.9,285
LG,CVE-2018-11817,2019,4,Critical,,
LG,CVE-2018-11958,2019,4,Critical,4.9,284
LG,CVE-2019-2027,2019,4,Critical,9.3,787
LG,CVE-2019-2028,2019,4,Critical,9.3,20
LG,CVE-2019-2023,2019,4,High,7.2,264
LG,CVE-2018-10883,2019,4,High,4.9,787
LG,CVE-2019-2025,2019,4,High,7.2,416
LG,CVE-2018-13899,2019,4,High,7.2,416
LG,CVE-2018-13917,2019,4,High,,
LG,CVE-2018-11966,2019,4,High,7.2,20
LG,CVE-2018-11970,2019,4,High,7.2,264
LG,CVE-2018-11971,2019,4,High,4.9,200
LG,CVE-2018-13918,2019,4,High,7.2,119
LG,CVE-2018-10879,2019,4,High,6.1,416
LG,CVE-2019-2003,2019,4,High,9.3,264
LG,CVE-2019-2026,2019,4,High,4.6,264
LG,CVE-2019-2030,2019,4,High,7.5,416
LG,CVE-2019-2031,2019,4,High,4.6,787
LG,CVE-2019-2033,2019,4,High,4.6,416
LG,CVE-2019-2034,2019,4,High,6.8,787
LG,CVE-2019-2035,2019,4,High,6.8,787
LG,CVE-2019-2038,2019,4,High,4.3,125
LG,CVE-2019-2039,2019,4,High,4.7,125
LG,CVE-2019-2040,2019,4,High,4.7,125
LG,CVE-2018-11262,2019,3,Critical,7.2,787
LG,CVE-2018-11289,2019,3,Critical,,
LG,CVE-2018-11820,2019,3,Critical,,
LG,CVE-2018-11938,2019,3,Critical,,
LG,CVE-2018-11945,2019,3,Critical,,
LG,CVE-2019-1989,2019,3,Critical,9.3,787
LG,CVE-2019-1990,2019,3,Critical,9.3,787
LG,CVE-2019-2009,2019,3,Critical,8.3,787
LG,CVE-2018-10879,2019,3,High,6.1,416
LG,CVE-2019-1999,2019,3,High,7.2,415
LG,CVE-2019-2000,2019,3,High,,
LG,CVE-2019-2001,2019,3,High,,
LG,CVE-2018-11280,2019,3,High,4.9,20
LG,CVE-2018-11275,2019,3,High,4.9,200
LG,CVE-2018-13900,2019,3,High,,
LG,CVE-2018-13905,2019,3,High,,
LG,CVE-2018-11268,2019,3,High,7.2,129
LG,CVE-2018-11845,2019,3,High,,
LG,CVE-2018-11864,2019,3,High,,
LG,CVE-2018-11921,2019,3,High,7.2,388
LG,CVE-2018-11931,2019,3,High,,
LG,CVE-2018-11932,2019,3,High,,
LG,CVE-2018-11935,2019,3,High,,
LG,CVE-2018-11948,2019,3,High,,
LG,CVE-2018-5839,2019,3,High,,
LG,CVE-2018-13904,2019,3,High,,
LG,CVE-2018-20346,2019,3,High,6.8,190
LG,CVE-2019-1985,2019,3,High,7.2,264
LG,CVE-2019-2004,2019,3,High,4.9,200
LG,CVE-2019-2006,2019,3,High,10,416
LG,CVE-2019-2007,2019,3,High,10,190
LG,CVE-2019-2008,2019,3,High,7.6,362
LG,CVE-2019-2010,2019,3,High,7.2,787
LG,CVE-2019-2011,2019,3,High,7.2,787
LG,CVE-2019-2012,2019,3,High,9.3,787
LG,CVE-2019-2013,2019,3,High,9.3,787
LG,CVE-2019-2014,2019,3,High,9.3,787
LG,CVE-2019-2015,2019,3,High,9.3,787
LG,CVE-2019-2016,2019,3,High,9.3,787
LG,CVE-2019-2017,2019,3,High,7.2,787
LG,CVE-2019-2018,2019,3,High,9.3,264
LG,CVE-2018-9561,2019,3,High,7.1,125
LG,CVE-2018-9563,2019,3,High,7.1,125
LG,CVE-2018-9564,2019,3,High,7.1,125
LG,CVE-2019-2019,2019,3,High,7.1,125
LG,CVE-2019-2020,2019,3,High,7.1,125
LG,CVE-2019-2021,2019,3,High,7.1,125
LG,CVE-2019-2022,2019,3,High,7.1,125
LG,CVE-2019-2005,2019,3,Medium,6.8,264
LG,CVE-2018-11847,2019,2,Critical,,
LG,CVE-2019-1986,2019,2,Critical,,
LG,CVE-2019-1987,2019,2,Critical,,
LG,CVE-2019-1988,2019,2,Critical,,
LG,CVE-2019-1991,2019,2,Critical,,
LG,CVE-2019-1992,2019,2,Critical,,
LG,CVE-2018-10876,2019,2,High,4.9,416
LG,CVE-2018-10880,2019,2,High,7.1,787
LG,CVE-2018-10882,2019,2,High,4.9,787
LG,CVE-2018-13405,2019,2,High,4.6,264
LG,CVE-2018-18281,2019,2,High,4.6,20
LG,CVE-2018-17182,2019,2,High,7.2,416
LG,CVE-2018-10877,2019,2,High,6.8,125
LG,CVE-2018-11962,2019,2,High,,
LG,CVE-2018-12014,2019,2,High,,
LG,CVE-2018-13889,2019,2,High,,
LG,CVE-2018-11888,2019,2,High,,
LG,CVE-2018-13888,2019,2,High,,
LG,CVE-2017-17760,2019,2,High,5,119
LG,CVE-2018-5268,2019,2,High,4.3,119
LG,CVE-2018-5269,2019,2,High,4.3,20
LG,CVE-2019-1993,2019,2,High,,
LG,CVE-2019-1994,2019,2,High,,
LG,CVE-2019-1995,2019,2,High,,
LG,CVE-2019-1996,2019,2,High,,
LG,CVE-2019-1997,2019,2,High,,
LG,CVE-2019-1998,2019,2,High,,
LG,CVE-2017-18009,2019,2,Medium,5,119
LG,CVE-2017-8248,2019,1,Critical,10,119
LG,CVE-2017-11004,2019,1,Critical,2.1,284
LG,CVE-2017-18141,2019,1,Critical,7.2,284
LG,CVE-2018-5913,2019,1,Critical,7.2,310
LG,CVE-2018-11279,2019,1,Critical,,
LG,CVE-2018-9583,2019,1,Critical,,
LG,CVE-2018-9565,2019,1,High,5,125
LG,CVE-2018-10840,2019,1,High,7.2,119
LG,CVE-2018-9568,2019,1,High,7.2,704
LG,CVE-2018-11960,2019,1,High,7.2,416
LG,CVE-2018-11961,2019,1,High,7.2,119
LG,CVE-2018-11963,2019,1,High,7.2,125
LG,CVE-2017-18319,2019,1,High,2.1,320
LG,CVE-2017-18321,2019,1,High,,
LG,CVE-2017-18322,2019,1,High,2.1,200
LG,CVE-2017-18323,2019,1,High,2.1,320
LG,CVE-2017-18324,2019,1,High,2.1,200
LG,CVE-2017-18327,2019,1,High,2.1,310
LG,CVE-2017-18331,2019,1,High,,
LG,CVE-2017-18332,2019,1,High,,
LG,CVE-2017-18160,2019,1,High,,
LG,CVE-2017-18326,2019,1,High,2.1,200
LG,CVE-2017-8276,2019,1,High,4.6,285
LG,CVE-2017-18328,2019,1,High,7.2,416
LG,CVE-2017-18329,2019,1,High,7.2,119
LG,CVE-2017-18330,2019,1,High,7.2,119
LG,CVE-2018-3595,2019,1,High,2.1,388
LG,CVE-2017-18320,2019,1,High,7.2,20
LG,CVE-2018-11999,2019,1,High,4.9,20
LG,CVE-2018-5867,2019,1,High,7.2,119
LG,CVE-2018-5868,2019,1,High,7.2,119
LG,CVE-2018-5869,2019,1,High,7.2,20
LG,CVE-2017-5754,2019,1,High,4.7,200
LG,CVE-2018-5915,2019,1,High,10,19
LG,CVE-2018-9582,2019,1,High,,
LG,CVE-2018-9584,2019,1,High,,
LG,CVE-2018-9585,2019,1,High,,
LG,CVE-2018-9586,2019,1,High,,
LG,CVE-2018-9587,2019,1,High,,
LG,CVE-2018-9588,2019,1,High,,
LG,CVE-2018-9589,2019,1,High,,
LG,CVE-2018-9590,2019,1,High,,
LG,CVE-2018-9591,2019,1,High,,
LG,CVE-2018-9592,2019,1,High,,
LG,CVE-2018-9593,2019,1,High,,
LG,CVE-2018-9594,2019,1,High,,
LG,CVE-2017-18317,2018,12,Critical,7.2,20
LG,CVE-2018-5912,2018,12,Critical,7.2,119
LG,CVE-2018-11264,2018,12,Critical,7.2,119
LG,CVE-2018-9549,2018,12,Critical,9.3,787
LG,CVE-2018-9550,2018,12,Critical,9.3,787
LG,CVE-2018-9551,2018,12,Critical,9.3,787
LG,CVE-2018-9552,2018,12,Critical,4.3,787
LG,CVE-2018-9555,2018,12,Critical,8.3,787
LG,CVE-2018-9556,2018,12,Critical,10,787
LG,CVE-2018-9523,2018,12,High,7.2,20
LG,CVE-2017-15818,2018,12,High,7.2,190
LG,CVE-2018-11995,2018,12,High,7.2,119
LG,CVE-2018-11905,2018,12,High,10,119
LG,CVE-2016-10502,2018,12,High,10,190
LG,CVE-2017-18316,2018,12,High,7.2,284
LG,CVE-2017-18318,2018,12,High,10,20
LG,CVE-2017-18315,2018,12,High,7.2,125
LG,CVE-2018-11994,2018,12,High,7.2,284
LG,CVE-2018-11996,2018,12,High,7.2,129
LG,CVE-2018-5870,2018,12,High,7.2,119
LG,CVE-2018-5877,2018,12,High,7.2,119
LG,CVE-2018-5916,2018,12,High,6.1,125
LG,CVE-2018-5917,2018,12,High,7.2,119
LG,CVE-2018-11269,2018,12,High,7.2,129
LG,CVE-2018-9547,2018,12,High,7.2,20
LG,CVE-2018-9548,2018,12,High,2.1,275
LG,CVE-2018-9553,2018,12,High,9.3,415
LG,CVE-2018-9538,2018,12,High,7.2,125
LG,CVE-2018-9554,2018,12,High,2.1,200
LG,CVE-2018-9557,2018,12,High,7.2,416
LG,CVE-2018-9558,2018,12,High,7.2,787
LG,CVE-2018-9559,2018,12,High,4.6,787
LG,CVE-2018-9560,2018,12,High,4.6,787
LG,CVE-2018-9562,2018,12,High,5,125
LG,CVE-2018-9566,2018,12,High,2.9,125
LG,CVE-2018-9543,2018,12,High,2.1,264
LG,CVE-2018-9527,2018,11,Critical,9.3,787
LG,CVE-2018-9528,2018,11,Critical,6.8,787
LG,CVE-2018-9529,2018,11,Critical,6.8,787
LG,CVE-2018-9530,2018,11,Critical,6.8,787
LG,CVE-2018-9531,2018,11,Critical,9.3,787
LG,CVE-2018-9532,2018,11,Critical,6.8,787
LG,CVE-2018-9533,2018,11,Critical,6.8,119
LG,CVE-2018-9534,2018,11,Critical,6.8,787
LG,CVE-2018-9535,2018,11,Critical,6.8,787
LG,CVE-2018-9536,2018,11,Critical,9.3,787
LG,CVE-2018-9537,2018,11,Critical,9.3,787
LG,CVE-2018-9513,2018,11,High,7.2,415
LG,CVE-2018-9514,2018,11,High,7.2,416
LG,CVE-2018-9515,2018,11,High,7.2,264
LG,CVE-2018-9522,2018,11,High,7.2,787
LG,CVE-2018-9524,2018,11,High,6.9,264
LG,CVE-2018-9525,2018,11,High,7.2,275
LG,CVE-2018-9521,2018,11,High,9.3,787
LG,CVE-2018-9539,2018,11,High,6.9,362
LG,CVE-2018-9540,2018,11,High,5,125
LG,CVE-2018-9542,2018,11,High,5,125
LG,CVE-2018-9543,2018,11,High,2.1,264
LG,CVE-2018-9544,2018,11,High,2.1,125
LG,CVE-2018-9545,2018,11,High,4.6,787
LG,CVE-2018-9541,2018,11,High,5,125
LG,CVE-2018-9347,2018,11,Medium,4.3,20
LG,CVE-2018-9457,2018,11,Medium,2.1,275
LG,CVE-2016-10394,2018,10,Critical,,
LG,CVE-2017-18314,2018,10,Critical,10,284
LG,CVE-2017-18311,2018,10,Critical,7.2,284
LG,CVE-2018-11950,2018,10,Critical,7.2,20
LG,CVE-2018-5866,2018,10,Critical,7.2,119
LG,CVE-2018-11824,2018,10,Critical,7.2,119
LG,CVE-2018-9490,2018,10,Critical,9.3,704
LG,CVE-2018-9473,2018,10,Critical,9.3,190
LG,CVE-2018-9496,2018,10,Critical,9.3,787
LG,CVE-2018-9497,2018,10,Critical,9.3,787
LG,CVE-2018-9498,2018,10,Critical,9.3,787
LG,CVE-2017-13283,2018,10,Critical,10,787
LG,CVE-2018-9476,2018,10,Critical,10,416
LG,CVE-2018-9504,2018,10,Critical,8.3,787
LG,CVE-2018-9468,2018,10,High,,
LG,CVE-2017-5754,2018,10,High,4.7,200
LG,CVE-2018-11816,2018,10,High,,
LG,CVE-2018-11261,2018,10,High,7.2,416
LG,CVE-2018-11836,2018,10,High,7.2,119
LG,CVE-2018-11842,2018,10,High,7.2,119
LG,CVE-2018-11898,2018,10,High,7.2,125
LG,CVE-2016-10408,2018,10,High,,
LG,CVE-2017-18313,2018,10,High,5.7,284
LG,CVE-2017-18312,2018,10,High,7.2,285
LG,CVE-2017-18124,2018,10,High,7.2,119
LG,CVE-2018-3588,2018,10,High,7.2,284
LG,CVE-2018-11951,2018,10,High,4.9,284
LG,CVE-2018-11952,2018,10,High,,
LG,CVE-2018-5871,2018,10,High,3.3,310
LG,CVE-2018-5914,2018,10,High,7.2,129
LG,CVE-2018-11288,2018,10,High,,
LG,CVE-2018-11285,2018,10,High,9.3,125
LG,CVE-2018-11290,2018,10,High,5,310
LG,CVE-2018-11292,2018,10,High,7.2,119
LG,CVE-2018-11287,2018,10,High,10,20
LG,CVE-2018-11846,2018,10,High,4.7,200
LG,CVE-2018-11855,2018,10,High,,
LG,CVE-2018-11857,2018,10,High,7.2,119
LG,CVE-2018-11858,2018,10,High,7.2,119
LG,CVE-2018-11866,2018,10,High,7.2,190
LG,CVE-2018-11865,2018,10,High,7.2,190
LG,CVE-2018-9491,2018,10,High,9.3,190
LG,CVE-2018-9492,2018,10,High,7.2,275
LG,CVE-2018-9493,2018,10,High,2.1,89
LG,CVE-2018-9499,2018,10,High,4.9,200
LG,CVE-2018-9501,2018,10,High,7.2,264
LG,CVE-2018-9502,2018,10,High,6.1,125
LG,CVE-2018-9503,2018,10,High,7.8,125
LG,CVE-2018-9505,2018,10,High,6.1,125
LG,CVE-2018-9506,2018,10,High,6.1,125
LG,CVE-2018-9507,2018,10,High,6.1,125
LG,CVE-2018-9508,2018,10,High,6.1,125
LG,CVE-2018-9509,2018,10,High,6.1,200
LG,CVE-2018-9510,2018,10,High,6.1,200
LG,CVE-2018-9511,2018,10,High,4.9,254
LG,CVE-2017-15825,2018,10,Medium,4.6,125
LG,CVE-2018-11270,2018,10,Medium,4.6,415
LG,CVE-2018-9452,2018,10,Medium,4.3,20
LG,CVE-2017-18296,2018,9,Critical,7.2,284
LG,CVE-2017-18305,2018,9,Critical,6.9,284
LG,CVE-2017-18310,2018,9,Critical,7.2,284
LG,CVE-2018-9475,2018,9,Critical,,
LG,CVE-2018-9478,2018,9,Critical,,
LG,CVE-2018-9479,2018,9,Critical,,
LG,CVE-2018-9411,2018,9,Critical,,
LG,CVE-2018-9427,2018,9,Critical,9.3,787
LG,CVE-2017-18249,2018,9,High,4.4,362
LG,CVE-2018-9465,2018,9,High,4.6,416
LG,CVE-2018-5383,2018,9,High,4.3,310
LG,CVE-2017-13077,2018,9,High,5.4,254
LG,CVE-2017-18281,2018,9,High,2.1,125
LG,CVE-2018-11260,2018,9,High,4.6,190
LG,CVE-2017-18295,2018,9,High,7.2,119
LG,CVE-2017-18283,2018,9,High,6.1,20
LG,CVE-2017-18294,2018,9,High,7.2,20
LG,CVE-2017-18293,2018,9,High,7.2,284
LG,CVE-2017-18292,2018,9,High,4.9,20
LG,CVE-2017-18298,2018,9,High,7.2,476
LG,CVE-2017-18299,2018,9,High,4.9,284
LG,CVE-2017-18304,2018,9,High,7.2,125
LG,CVE-2017-18303,2018,9,High,7.2,119
LG,CVE-2017-18301,2018,9,High,4.9,476
LG,CVE-2017-18302,2018,9,High,4.7,362
LG,CVE-2017-18300,2018,9,High,4.9,200
LG,CVE-2017-18297,2018,9,High,7.2,415
LG,CVE-2017-18280,2018,9,High,7.2,284
LG,CVE-2017-18282,2018,9,High,7.2,284
LG,CVE-2017-18309,2018,9,High,6.6,129
LG,CVE-2017-18308,2018,9,High,7.2,284
LG,CVE-2018-11305,2018,9,High,7.2,416
LG,CVE-2018-11258,2018,9,High,4.6,416
LG,CVE-2018-9466,2018,9,High,,
LG,CVE-2018-9467,2018,9,High,,
LG,CVE-2018-9469,2018,9,High,,
LG,CVE-2018-9470,2018,9,High,,
LG,CVE-2018-9471,2018,9,High,,
LG,CVE-2018-9472,2018,9,High,,
LG,CVE-2018-9474,2018,9,High,,
LG,CVE-2018-9456,2018,9,High,,
LG,CVE-2018-9477,2018,9,High,,
LG,CVE-2018-9480,2018,9,High,,
LG,CVE-2018-9481,2018,9,High,,
LG,CVE-2018-9482,2018,9,High,,
LG,CVE-2018-9483,2018,9,High,,
LG,CVE-2018-9484,2018,9,High,,
LG,CVE-2018-9485,2018,9,High,,
LG,CVE-2018-9486,2018,9,High,,
LG,CVE-2018-9487,2018,9,High,,
LG,CVE-2018-9440,2018,9,Medium,,
LG,CVE-2018-9488,2018,9,Medium,4.6,264
LG,CVE-2018-9427,2018,8,Critical,9.3,787
LG,CVE-2018-9446,2018,8,Critical,10,787
LG,CVE-2018-9450,2018,8,Critical,9,787
LG,CVE-2016-2108,2018,8,Critical,10,119
LG,CVE-2018-11259,2018,8,Critical,3.6,284
LG,CVE-2018-11257,2018,8,Critical,4.6,264
LG,CVE-2018-9445,2018,8,High,7.2,22
LG,CVE-2018-9438,2018,8,High,4.7,264
LG,CVE-2018-9458,2018,8,High,,
LG,CVE-2018-9451,2018,8,High,4.9,125
LG,CVE-2018-9444,2018,8,High,7.1,400
LG,CVE-2018-9437,2018,8,High,7.1,125
LG,CVE-2018-9455,2018,8,High,7.8,125
LG,CVE-2018-9436,2018,8,High,7.8,125
LG,CVE-2018-9454,2018,8,High,4.9,125
LG,CVE-2018-9448,2018,8,High,7.8,125
LG,CVE-2018-9453,2018,8,High,4.9,125
LG,CVE-2018-9422,2018,8,High,7.2,416
LG,CVE-2018-9417,2018,8,High,,
LG,CVE-2018-6927,2018,8,High,4.6,190
LG,CVE-2018-5873,2018,8,High,6.9,416
LG,CVE-2018-5838,2018,8,High,4.6,129
LG,CVE-2018-3586,2018,8,High,10,190
LG,CVE-2017-18172,2018,8,High,7.2,190
LG,CVE-2017-15841,2018,8,High,4.9,285
LG,CVE-2017-18173,2018,8,High,7.2,190
LG,CVE-2017-18278,2018,8,High,7.2,191
LG,CVE-2017-18279,2018,8,High,7.2,190
LG,CVE-2018-5878,2018,8,High,7.5,119
LG,CVE-2018-9433,2018,7,Critical,,
LG,CVE-2018-9411,2018,7,Critical,,
LG,CVE-2018-9365,2018,7,Critical,,
LG,CVE-2018-9364,2018,7,Critical,,
LG,CVE-2018-9373,2018,7,Critical,,
LG,CVE-2017-18158,2018,7,Critical,7.2,119
LG,CVE-2018-3569,2018,7,Critical,7.2,119
LG,CVE-2017-18155,2018,7,Critical,4.6,20
LG,CVE-2018-5854,2018,7,Critical,4.6,119
LG,CVE-2018-9410,2018,7,High,,
LG,CVE-2018-9424,2018,7,High,,
LG,CVE-2018-9428,2018,7,High,,
LG,CVE-2018-9412,2018,7,High,,
LG,CVE-2018-9421,2018,7,High,,
LG,CVE-2018-9432,2018,7,High,,
LG,CVE-2018-9420,2018,7,High,,
LG,CVE-2018-9419,2018,7,High,,
LG,CVE-2018-5383,2018,7,High,4.3,310
LG,CVE-2018-9363,2018,7,High,7.2,190
LG,CVE-2017-17806,2018,7,High,7.2,119
LG,CVE-2017-17807,2018,7,High,2.1,284
